w	LED 2700 K	w	LED 4100 K			
820	0.0262370908113169	716.471496582031	0.201382875442505			
821	0.0251926590176615	717.25	0.207140579819679			
822	0.0261606227730947	718.028503417969	0.195026114583015			
823	0.0245146735521472	718.807006835938	0.200117006897926			
824	0.0241601565232468	719.585571289063	0.196400716900826			
825	0.0231808277897004	720.364074707031	0.190513581037521			
826	0.0229626833076836	721.142578125	0.189856871962547			
827	0.0222880414457405	721.921081542969	0.189369887113571			
828	0.0209653580158207	722.699645996094	0.186327755451202			
829	0.0204804229080599	723.478149414063	0.178569778800011			
830	0.0196833574491428	724.256652832031	0.175137490034103			
831	0.0186806473365238	725.03515625	0.168849885463715			
832	0.0203166667696954	725.813720703125	0.173417761921883			
833	0.0184949608007893	726.592224121094	0.167612716555595			
834	0.0170387391966354	727.370727539063	0.161654785275459			
835	0.0161256913424198	728.149230957031	0.15522700548172			
836	0.0169473819899307	728.927795410156	0.1637262403965			
837	0.0172598188807688	729.706298828125	0.155447781085968			
838	0.0164774417042397	730.484802246094	0.153254717588425			
839	0.0159116532912341	731.263305664063	0.152182191610336			
840	0.0155335989475059	732.041870117188	0.1456258893013			
841	0.0150045110324098	732.820373535156	0.144288510084152			
842	0.0134021598783243	733.598876953125	0.13809771835804			
843	0.014971517653928	734.377380371094	0.138563737273216			
844	0.0139866592293837	735.155944824219	0.136734768748283			
845	0.0125236617643913	735.934448242188	0.134623542428017			
846	0.0125400735994079	736.712951660156	0.130534395575523			
847	0.0132877066993325	737.491455078125	0.130762994289398			
848	0.0118706302625606	738.27001953125	0.127176269888878			
849	0.0120236129027294	739.047180175781	0.125204548239708			
850	0.0117822146776069	739.824401855469	0.121875405311584			
851	0.00850186852073415	740.6015625	0.119155064225197			
852	0.0114871770775008	741.378723144531	0.11451156437397			
853	0.0118866236490875	742.155944824219	0.120513640344143			
854	0.0101816097977849	742.93310546875	0.111724466085434			
855	0.0106017511395867	743.710327148438	0.115782663226128			
856	0.00933103563246666	744.487487792969	0.1097392141819			
857	0.00950643239629873	745.264709472656	0.109314754605293			
858	0.0104967600422389	746.041870117188	0.112523280084133			
859	0.00877226033110732	746.819091796875	0.106623746454716			
860	0.00963296922599369	747.596252441406	0.101566888391972			
861	0.00931339919623633	748.373413085938	0.0992342084646225			
862	0.00871662892560177	749.150634765625	0.0984199717640877			
863	0.00765157479024358	749.927795410156	0.0976276472210884			
864	0.0067852765364948	750.705017089844	0.0943865180015564			
865	0.00754779434633395	751.482177734375	0.0929320305585861			
866	0.00860365271175313	752.259399414063	0.089389443397522			
867	0.00812401387669438	753.036560058594	0.0843748524785042			
868	0.00643895002851064	753.813720703125	0.0871648862957954			
869	0.00714305639596699	754.590942382813	0.0817422270774841			
870	0.00679393920026254	755.368103027344	0.0854511260986328			
871	0.0071529694927818	756.145324707031	0.0871674343943596			
872	0.00585206258465107	756.922485351563	0.078502394258976			
873	0.00559705397819678	757.69970703125	0.0795782953500748			
874	0.00651176299247981	758.476867675781	0.0778394937515259			
875	0.00707466803358326	759.254089355469	0.0751563981175423			
876	0.00629133971030576	760.03125	0.0783836469054222			
877	0.00625569390046441	760.808410644531	0.0760929211974144			
878	0.00581588787888042	761.585632324219	0.0761938467621803			
879	0.0067061345093999	762.36279296875	0.0735137164592743			
880	0.00525826748245047	763.140014648438	0.0707370415329933			
881	0.00460610507441476	763.9130859375	0.0694563910365105			
882	0.00605793098966049	764.686157226563	0.0684965699911118			
883	0.00440144897849067	765.459289550781	0.0679159536957741			
884	0.00556265083563322	766.232360839844	0.0653059035539627			
885	0.00435459317083039	767.005432128906	0.0653997957706451			
886	0.00697967935057507	767.778503417969	0.0626843869686127			
887	0.00306909286495799	768.551574707031	0.0636474192142487			
888	0.00512580732199918	769.32470703125	0.0603132173418999			
889	0.00306153260675356	770.097778320313	0.062243040651083			
890	0.00613806949078211	770.870849609375	0.0581777952611446			
891	0.0030888170476431	771.643920898438	0.0586978197097778			
892	0.00280948719373134	772.417053222656	0.0568395107984543			
893	0.00464931550326858	773.190124511719	0.0596645325422287			
894	0.00387328361070134	773.963195800781	0.0541444905102253			
895	0.0032854716101507	774.736267089844	0.0565744303166866			
896	0.00354203206305162	775.509399414063	0.0510260798037052			
897	0.00493077706640099	776.282470703125	0.0515326336026192			
898	0.00353830680924042	777.055541992188	0.051151342689991			
899	0.00536325332006127	777.82861328125	0.0450682416558266			
900	0.00275709617240851	778.601745605469	0.0474759340286255			
901	0.00442754195600224	779.374816894531	0.0494365729391575			
902	0.00219373742000941	780.147888183594	0.0452841147780418			
903	0.00376504981847254	780.920959472656	0.0458121225237846			
904	0.00322631165575459	781.694091796875	0.046246062964201			
905	0.00255889633684506	782.467163085938	0.0439951084554195			
906	0.00196499987850809	783.240234375	0.0449648983776569			
907	0.00280501730295943	784.013305664063	0.0441427640616894			
908	0.00244362706542954	784.786437988281	0.0427815727889538			
909	4.95511604846541E-4	785.559509277344	0.0419366732239723			
910	0.00373675895815353	786.332580566406	0.0414681099355221			
911	0.00213061311706002	787.105651855469	0.040057010948658			
912	0.00348316889328921	787.878784179688	0.0390931703150272			
913	0.00180657030155317	788.65185546875	0.0396306961774826			
914	0.00241283467226599	789.424926757813	0.0391547009348869			
915	0.00103069100539772	790.197998046875	0.0381979234516621			
916	0.00311201949368499	790.971130371094	0.0357312858104706			
917	0.00127658482282884	791.744201660156	0.0375708155333996			
918	0.00208604900229414	792.517272949219	0.0342244319617748			
919	0.00243081025727748	793.290344238281	0.0370261631906033			
920	0.0014333389715177	794.0634765625	0.0333334691822529			
921	0.00118786191127229	794.836547851563	0.0337679050862789			
922	0.00293618665196782	795.609619140625	0.0309888012707233			
923	0.00182334979274409	796.382690429688	0.0332976914942265			
924	0.0032434640509898	797.155822753906	0.0323833003640175			
925	0.00110487142699628	797.928894042969	0.0347999334335327			
926	0.00291975577821106	798.701965332031	0.0273918900638819			
927	0.00237417117616598	799.475036621094	0.0298534091562033			
928	2.16520206573551E-4	800.248168945313	0.0308383330702782			
929	0.00185842857345682	801.021240234375	0.0285629760473967			
930	0.00354097099967229	801.794311523438	0.029637610539794			
931	-2.37360911283194E-5	802.5673828125	0.0269442182034254			
932	9.34909293360327E-4	803.340515136719	0.0252086501568556			
933	9.75685994352039E-4	804.113586425781	0.0291343349963427			
934	0.00237437029646709	804.886657714844	0.0277534443885088			
935	2.81642802138097E-4	805.659729003906	0.023901142179966			
936	0.00313277002574819	806.432861328125	0.0260136742144823			
937	-1.65092529764786E-4	807.205932617188	0.0237635225057602			
938	0.0011047168468265	807.97900390625	0.023905398324132			
939	0.00264194837225272	808.752075195313	0.0244553536176682			
940	0.00315152233566651	809.525207519531	0.0259195826947689			
941	0.00349827042658462	810.298278808594	0.0215231962502003			
942	-0.00146814802242075	811.071350097656	0.0251773465424776			
943	0.00198506586550636	811.844421386719	0.0228108689188957			
944	0.00453584611937982	812.617553710938	0.0213963966816664			
945	-2.13848917074348E-5	813.390625	0.022479047998786			
946	0.00167712410537495	814.163696289063	0.0219853594899178			
947	0.00133950437118469	814.936767578125	0.0230928175151348			
948	0.00173222772073667	815.709899902344	0.0232123471796513			
949	-0.00129536033493335	816.482971191406	0.0201741009950638			
950	0.00301332041284594	817.256042480469	0.0191656295210123			
951	0.00303179423250173	818.029113769531	0.0186049919575453			
952	-2.72606064184777E-4	818.80224609375	0.0191207993775606			
953	0.00110210188986189	819.575317382813	0.019168546423316			
954	0.00348646985814188	820.348388671875	0.0192530900239944			
955	0.00244732851118468	821.121459960938	0.0192803144454956			
956	-2.06410159747741E-5	821.894592285156	0.0176734291017056			
957	0.00210188833669059	822.667663574219	0.0170694869011641			
958	0.0017548509050169	823.440734863281	0.0180567167699337			
959	0.00118070314448018	824.213806152344	0.0176107734441757			
960	-1.86520697018801E-4	824.986938476563	0.0155924670398235			
961	0.00240589120010406	825.760009765625	0.0145310433581471			
962	4.02214247776018E-4	826.529724121094	0.0186344906687737			
963	3.28249719426441E-4	827.299438476563	0.0154686272144318			
964	0.0016907752453605	828.069091796875	0.0149299800395966			
965	6.79385970769958E-4	828.838806152344	0.013909668661654			
966	2.82850634927551E-4	829.608520507813	0.0144262509420514			
967	7.40386422986936E-4	830.378234863281	0.0144040174782276			
968	0.0033331730038097	831.14794921875	0.0143541442230344			
969	0.00135711275738184	831.917663574219	0.014368437230587			
970	9.7932464057448E-4	832.687377929688	0.0169958919286728			
971	4.12809986169591E-4	833.45703125	0.0149300266057253			
972	5.90411353517662E-5	834.226745605469	0.0128478454425931			
973	0.00241468733472449	834.996459960938	0.013862693682313			
974	0.0023236959009864	835.766174316406	0.0133523922413588			
975	-2.07532879346135E-4	836.535888671875	0.0149786090478301			
976	0.00228776658970787	837.305603027344	0.0119167547672987			
977	0.00417529900312527	838.075317382813	0.0124343009665608			
978	-4.83232172029657E-4	838.844970703125	0.0114136412739754			
979	0.00114134969950814	839.614685058594	0.0109134996309876			
980	6.52650373555118E-4	840.384399414063	0.0104152504354715			
981	0.00456172032301322	841.154113769531	0.0109700737521052			
982	-8.80095971353126E-4	841.923828125	0.0110235773026943			
983	0.00127102720090235	842.693542480469	0.0126154590398073			
984	-0.00108859988035766	843.463256835938	0.0110330954194069			
985	0.0024697220045791	844.232971191406	0.00946976244449615			
986	-3.6521422650872E-4	845.002624511719	0.0105293737724423			
987	0.0012793379359587	845.772338867188	0.0100287543609738			
988	0.00208060493167828	846.542053222656	0.00902567245066166			
989	0.00199521418874895	847.311767578125	0.0112084429711103			
990	4.37773202103798E-4	848.081481933594	0.00858493149280548			
991	0.00432739639372537	848.851196289063	0.00857973657548428			
992	8.41499549397879E-4	849.620910644531	0.00749332783743739			
993	0.0011187058614868	850.390563964844	0.00753203639760613			
994	0.00112304216005247	851.160278320313	0.00759170996025205			
995	0.00100340794919604	851.929992675781	0.0114728780463338			
996	8.83139109949234E-4	852.690246582031	0.00876259058713913			
997	-1.23476448934525E-4	853.450500488281	0.00927233137190342			
998	0.00295913370023717	854.210754394531	0.00869102496653795			
999	4.47274254419199E-4	854.971008300781	0.00817963201552629			
1000	6.50962948880174E-4	855.731262207031	0.00550593808293343			
1001	8.54651643341149E-4	856.491516113281	0.00835127290338278			
1002	0.00105834033780212	857.251770019531	0.00613776640966535			
1003	0.00183041078762194	858.012023925781	0.00554911093786359			
1004	0.00126186574132504	858.772277832031	0.00608412455767393			
1005	2.17309673515172E-4	859.532531738281	0.00723451748490334			
1006	2.1612710186313E-4	860.292785644531	0.00618648994714022			
1007	5.95534531259355E-4	861.053039550781	0.00793084502220154			
1008	1.90335724206586E-4	861.813293457031	0.00737034343183041			
1009	-2.14863082846184E-4	862.573547363281	0.00621288316324353			
1010	-6.60961899560834E-4	863.333801269531	0.0062378691509366			
1011	-1.56926299150583E-4	864.094055175781	0.00286770146340132			
1012	4.29202441939782E-4	864.854309082031	0.00583257060497999			
1013	3.78593086926117E-4	865.614562988281	0.00590854324400425			
1014	1.16569167729043E-4	866.374816894531	0.00297395675443113			
1015	9.0832757039557E-4	867.135070800781	0.00659240502864122			
1016	0.00222622649409655	867.895324707031	0.00362333841621876			
1017	0.00153172863872367	868.655578613281	0.00183497497346252			
1018	3.85899245741754E-4	869.415832519531	0.00373982195742428			
1019	6.79062123931921E-4	870.176086425781	0.00126336177345365			
1020	0.00135653775054471	870.936340332031	0.00253914413042367			
1021	9.63424871769624E-4	871.696594238281	0.003162911394611			
1022	1.48493279879333E-4	872.456848144531	0.00695232069119811			
1023	3.91583825174912E-4	873.217102050781	0.00509208906441927			
1024	0.0013067494769383	873.977355957031	0.00451851589605212			
1025	6.72447309535189E-4	874.737609863281	0.00459242379292846			
1026	-5.14154456368963E-4	875.497863769531	0.00132676807697862			
1027	-5.12912543013461E-4	876.258117675781	0.00399388466030359			
1028	-7.93647717807038E-4	877.018371582031	0.00333568174391985			
1029	-5.02319617572566E-4	877.778625488281	0.00333925802260637			
1030	-2.10991517338093E-4	878.538879394531	0.00335151515901089			
1031	9.857296179863E-5	879.299133300781	0.00336693204008043			
1032	1.46590938307956E-4	880.059387207031	0.00270651676692069			
1033	1.42942084098131E-4	880.819641113281	0.00610903464257717			
1034	4.81258193152923E-4	881.579895019531	0.00203697639517486			
1035	9.55667117986984E-4	882.340148925781	0.00135534361470491			
1036	8.09677255337272E-4	883.100402832031	0.00135685026179999			
1037	6.81529182317614E-4	883.860656738281	0.00204342626966536			
1038	4.8908034298341E-4	884.620910644531	0.00274218060076237			
1039	2.7329180132214E-4	885.381164550781	0.00275910529308021			
1040	1.2876247112661E-4	886.141418457031	0.00277773034758866			
1041	-7.25955397534425E-5	886.901672363281	0.00208121794275939			
1042	-1.20799491888219E-4	887.661926269531	0.00277041411027312			
1043	-2.02548021608639E-4	888.422180175781	-0.00138077978044748			
1044	-2.02346622399116E-4	889.182434082031	0.00691496906802058			
1045	-4.69949766333635E-4	889.942687988281	-0.00138566945679486			
1046	-1.33319166474519E-4	890.702941894531	0.00347698992118239			
1047	5.0667002182309E-4	891.463134765625	0.00209644809365273			
1048	5.05878550197057E-4	892.223388671875	7.01853423379362E-4			
1049	5.05087078571025E-4	892.983642578125	0.00140641257166862			
1050	5.05138425134202E-4	893.743896484375	0.00351611943915486			
1051	7.28240406330107E-5	894.504150390625	0.00211648060940206			
1052	-4.30130949597582E-4	895.264404296875	0.00354686402715743			
1053	-1.89552494406616E-4	896.024658203125	-7.15823844075203E-4			
1054	1.01026606051824E-4	896.784912109375	0.00359649560414255			
1055	1.0122637225738E-4	897.545166015625	0.0021586250513792			
1056	5.66077967269811E-5	898.305419921875	-1.15851619963969E-10			
1057	2.00901697744528E-4	899.065673828125	-1.15695897306978E-10			
1058	3.24494820383173E-4	899.825927734375	0.00648230826482177			
1059	5.18797797331114E-4	900.586181640625	7.25941907148808E-4			
1060	5.14712454893308E-4	901.346435546875	-7.31587468180805E-4			
1061	0.00109276917739215	902.106689453125	-7.37689959350973E-4			
1062	0.00273105914679403	902.866943359375	0.00221435399726033			
1063	0.00159904877761541	903.627197265625	-1.19227988593096E-10			
1064	-8.42356372097776E-4	904.387451171875	0.00441838800907135			
1065	-5.47958675936471E-5	905.147705078125	-7.38736300263554E-4			
1066	0.00142743377243815	905.907958984375	-7.42860895115882E-4			
1067	0.00128147564862163	906.668212890625	0.00149792688898742			
1068	0.00109841776554581	907.428466796875	0.00302207795903087			
1069	9.98473453667571E-4	908.188720703125	0.00454954709857702			
1070	9.81927702372158E-4	908.948974609375	0.00304374285042286			
1071	7.85947263379145E-4	909.709228515625	0.00680133001878858			
1072	6.37387256737607E-4	910.469482421875	7.53818894736469E-4			
1073	3.90440118476255E-4	911.229736328125	0.00682406406849623			
1074	-1.99585775977463E-4	911.989990234375	-1.24010732238666E-10			
1075	-1.00880328981421E-4	912.749450683594	0.0015532368561253			
1076	-2.17488198538003E-6	913.508850097656	0.00389561662450433			
1077	8.84900013484909E-5	914.268310546875	-7.75537802837789E-4			
1078	3.34222898167076E-4	915.027709960938	0.00231895362958312			
1079	6.02721487590693E-4	915.787170410156	0.00309301028028131			
1080	6.53374307191264E-4	916.546569824219	0.0015564818168059			
1081	6.5175970178963E-4	917.306030273438	0.00472310837358236			
1082	9.94681972324035E-4	918.0654296875	7.94510648120195E-4			
1083	0.00153864866366488	918.824829101563	0.00401049386709929			
1084	0.00104724677247366	919.584289550781	-1.30423824518111E-10			
1085	3.3267298209501E-4	920.343688964844	0.00486044399440289			
1086	5.77864240840672E-4	921.103149414063	0.0024425785522908			
1087	0.00109213845809332	921.862548828125	0.00246599712409079			
1088	6.00342890998393E-4	922.622009277344	0.00747919641435146			
1089	-3.32034624233596E-4	923.381408691406	0.00250933179631829			
1090	2.07383328425436E-4	924.140869140625	8.41630680952221E-4			
1091	0.00110629198929985	924.900268554688	-5.01404473496336E-11			
1092	9.10942506404886E-4	925.659729003906	0.00433902256190777			
1093	6.62738606081923E-4	926.419128417969	0.00265621929429471			
1094	5.63245529556259E-4	927.178588867188	0.00269281980581582			
1095	3.42284986535537E-4	927.93798828125	0.00453231064602733			
1096	4.40774696624977E-4	928.697448730469	0.0036459625698626			
1097	7.71418529000554E-4	929.456848144531	3.36649436626091E-12			
1098	5.26249661249726E-4	930.21630859375	0.00371545366942883			
1099	-1.86897394715578E-4	930.975708007813	9.51207824982703E-4			
1100	2.02333426074548E-4	931.735168457031	0.00197355053387582			
1101	8.66644634056299E-4	932.494567871094	0.00204989872872829			
1102	9.11941002484737E-4	933.254028320313	0.00213149026967585			
1103	0.00132936197507595	934.013427734375	0.00440207123756409			
1104	9.42867301393698E-4	934.772827148438	0.00114009773824364			
1105	2.27674220327177E-5	935.532287597656	-6.98103866381139E-11			
1106	2.13798689018994E-4	936.291687011719	0.00125105073675513			
1107	8.29614777796467E-4	937.051147460938	0.00530356774106622			
1108	5.89866487947698E-4	937.810546875	-0.00425948342308402			
1109	3.5011819809893E-4	938.570007324219	0.00304270116612315			
1110	9.42589510027572E-5	939.329406738281	0.00161968381144106			
1111	1.894877214858E-4	940.0888671875	-0.00681581348180771			
1112	2.89945806432001E-4	940.848266601563	0.00530897174030542			
1113	3.37734328762016E-4	941.607727050781	-0.00182450923603028			
1114	3.36608410820192E-4	942.367126464844	0.00186426844447851			
1115	6.68183827418556E-4	943.126586914063	-0.00379620702005923			
1116	9.770038984405E-4	943.885986328125	-0.0019309752387926			
1117	0.00140566878949826	944.645446777344	-1.14037689014079E-10			
1118	0.00231367081580647	945.404846191406	-0.00576492445543408			
1119	0.0011257322437223	946.164306640625	0.00376314367167652			
1120	-6.41136273116972E-4	946.923706054688	-0.00733505468815565			
1121	-2.14849485284909E-4	947.683166503906	-0.00179636792745441			
1122	5.29759948316072E-4	948.442565917969	6.48652442522546E-12			
1123	1.99314549804844E-4	949.202026367188	-1.01891543813348E-10			
1124	-6.52568237369227E-4	949.96142578125	0.00170093402266502			
1125	9.70407479187897E-5	950.720886230469	0.00658853491768241			
1126	0.00143521084457242	951.480285644531	0.00478531187400222			
1127	0.00110473635667336	952.239685058594	-9.03845817634696E-11			
1128	4.89620488785316E-4	952.999145507813	0.00448562670499086			
1129	6.28128741205969E-4	953.758544921875	-0.00437766686081886			
1130	9.53188348770168E-4	954.518005371094	-0.00429433071985841			
1131	8.12873630686182E-4	955.277404785156	-0.00980283040553331			
1132	6.04113102558507E-4	956.036865234375	0.00411711959168315			
1133	5.5740574271791E-4	956.796264648438	-0.0013421707553789			
1134	5.47327744476443E-4	957.555725097656	-0.00132463255431503			
1135	4.54441909686619E-4	958.315124511719	-0.00261381408199668			
1136	4.76791714650466E-4	959.074584960938	-0.00386943947523832			
1137	2.49181980779428E-4	959.833984375	-0.00127084832638502			
1138	-6.83826486425258E-4	960.593444824219	-0.00625221151858568			
1139	-1.42592896258345E-4	961.352844238281	0.00246672751381993			
1140	7.51881554858766E-4	962.1123046875	-0.00122302549425513			
1141	9.32478413606932E-4	962.871704101563	4.50499880455535E-12			
1142	0.0011130752723551	963.631164550781	4.53785620191383E-12			
1143	0.00130318785713937	964.390563964844	-0.00124244682956487			
1144	0.00125518404818142	965.150024414063	4.56319964453611E-12			
1145	0.00127664394567796	965.905334472656	-0.00743153784424067			
1146	5.59173450514029E-4	966.66064453125	-0.00490932678803802			
1147	-3.36453993416082E-4	967.415954589844	-0.00244494108483195			
1148	2.07895941096549E-5	968.171264648438	-0.00491018919274211			
1149	4.79777068803323E-4	968.926574707031	0.00743281422182918			
1150	3.90590059821454E-4	969.681884765625	-0.00376440049149096			
1151	1.46234896658969E-4	970.437194824219	-0.00127170677296817			
1152	5.92038425996802E-4	971.192504882813	-7.52391898783955E-11			
1153	0.00109641969083635	971.947814941406	-7.49999159999071E-11			
1154	0.00136528044390942	972.703125	-7.44985462208803E-11			
1155	0.00200070764795091	973.458435058594	-7.4636921643112E-11			
1156	0.00128436093175456	974.213745117188	0.00128000613767654			
1157	1.25354413279002E-4	974.969055175781	-0.00129359483253211			
1158	4.80600220803506E-4	975.724365234375	0.00130546803120524			
1159	9.78319627192745E-4	976.479675292969	-0.00131096539553255			
1160	0.00101981712237856	977.234985351563	-7.74957528704157E-11			
1161	0.00136614111354613	977.990295410156	0.00530012976378202			
1162	7.9197325984572E-4	978.74560546875	-0.00532529270276427			
1163	-1.84374084055367E-4	979.500915527344	-0.00267121731303632			
1164	-8.56370335469456E-6	980.256225585938	-0.00268229679204524			
1165	2.17893303582377E-4	981.011535644531	-7.95243246254351E-11			
1166	3.05969033801219E-4	981.766845703125	-8.02977268010707E-11			
1167	5.03271154769483E-4	982.522216796875	-0.0068841278553009			
1168	4.14686945596563E-4	983.277526855469	-0.00138183869421482			
1169	2.67772962251911E-4	984.032836914063	-0.00693112006410956			
1170	2.67660797147652E-4	984.788146972656	0.00138900708407164			
1171	2.37466189388546E-4	985.54345703125	-0.00558383390307426			
1172	2.80309466192689E-4	986.298767089844	-0.00422413600608706			
1173	4.51565768564932E-4	987.054077148438	-0.00711770402267575			
1174	3.2118995999877E-4	987.809387207031	0.00144067616201937			
1175	-1.82276795019867E-4	988.564697265625	-0.00438737357035279			
1176	1.64158790070551E-4	989.320007324219	-0.00296967383474112			
1177	0.00151048489774156	990.075317382813	-0.00448056496679783			
1178	6.4270418265703E-4	990.830627441406	-0.00302143697626889			
1179	-0.00150059748024406	991.5859375	-0.00302768754772842			
1180	-8.92937980062673E-4	992.341247558594	-8.89022397365657E-11			
1181	0.00183696559049024	993.096557617188	-0.00908479001373053			
1182	1.00944391765791E-4	993.851867675781	-0.00303951138630509			
1183	-0.00492158599538198	994.607177734375	-0.00306313508190215			
1184	-0.00318545304507833	995.362487792969	0.00310944253578782			
1185	9.34627716656235E-5	996.117797851563	0.00317106442525983			
1186	2.67361205049766E-4	996.873107910156	-0.00809277407824993			
1187	4.41259638433908E-4	997.62841796875	0.00493847532197833			
1188	5.91684200776142E-4	998.383728027344	-0.00499928882345557			
1189	0.00158736875200352	999.139038085938	-0.00504021532833576			
1190	0.00272478271121815	999.894348144531	-0.00675286678597331			
1191	0.00168710945118188	1003.73602294922	0.00108611432369798			
1192	5.58745499309129E-4	1005.83898925781	-2.1631782874465E-4			
1193	3.40188168186279E-4	1007.94201660156	-8.55321646668017E-4			
1194	8.18354311951752E-5	1010.04498291016	0.00106381461955607			
1195	1.25549994579756E-4	1012.14801025391	0.00137056328821927			
1196	2.44713664857593E-4	1014.2509765625	4.2037625098601E-4			
1197	-1.03008810180598E-4	1016.35400390625	-3.12690244754776E-4			
1198	-5.2157393329427E-4	1018.45697021484	-8.31785553600639E-4			
1199	-5.66245247479016E-4	1020.55999755859	-7.23160745110363E-4			
1200	-8.6251111505019E-4	1022.66302490234	-6.1933696269989E-4			
1201	8.43844208519911E-6	1024.76599121094	8.20879591628909E-4			
1202	0.00122280034419588	1026.86901855469	0.00153922429308295			
1203	0.0010067197892611	1028.97204589844	0.00102092686574906			
1204	6.35805499556688E-4	1031.07495117188	-7.01380342693625E-11			
1205	8.53513575002493E-4	1033.17797851563	-7.11042783223093E-4			
1206	0.00122674679593629	1035.28100585938	-8.13015969470143E-4			
1207	0.00105363830946872	1037.38403320313	-4.05081606004387E-4			
1208	0.00136124019691516	1039.48706054688	-0.00111593538895249			
1209	9.30317707636068E-5	1041.58996582031	5.05171134136617E-4			
1210	-0.00216124637128867	1043.69299316406	-3.47369112640994E-11			
1211	-0.00137505929574675	1045.79602050781	6.05954730417579E-4			
1212	-2.47897120961601E-4	1047.89904785156	-5.20989675012462E-11			
1213	-1.16177714819982E-4	1050.001953125	-3.02576401736587E-4			
1214	1.39000288213497E-4	1052.10498046875	-1.01219011412468E-4			
1215	5.10470562712501E-5	1054.2080078125	4.04272606829181E-4			
1216	-3.82264507174914E-4	1056.31103515625	5.07440126966685E-4			
1217	1.02373932949242E-4	1058.41394042969	-0.00111354270484298			
1218	7.8377834931055E-4	1060.51696777344	9.15242882911116E-4			
1219	9.62957839778698E-4	1062.61999511719	-1.01460907899309E-4			
1220	0.00138678772248755	1064.68212890625	-1.01712932519149E-4			
1221	0.0012089075277186	1066.744140625	0.00101447722408921			
1222	0.00131954873781174	1068.80627441406	0.00101783487480134			
1223	7.44363559242107E-4	1070.86840820313	8.11736681498587E-4			
1224	-3.06299389264091E-4	1072.93041992188	-8.74442324105829E-11			
1225	-2.61736931983224E-4	1074.99255371094	-4.06461185775697E-4			
1226	-3.97133540922189E-4	1077.0546875	2.03856572625227E-4			
1227	-1.29912169508585E-4	1079.11669921875	7.10071413777769E-4			
1228	5.15871317258973E-4	1081.17883300781	5.09346893522888E-4			
1229	3.37392652889363E-4	1083.24096679688	2.02891023945995E-4			
1230	-2.39263406296999E-4	1085.30297851563	0.00162784196436405			
1231	2.94568898953345E-5	1087.36511230469	-4.05590108130127E-4			
1232	9.65226121879997E-4	1089.42724609375	1.01570396509487E-4			
1233	5.17764913221642E-4	1091.4892578125	-1.01071527751628E-4			
1234	-0.00106263326601926	1093.55139160156	6.07878901064396E-4			
1235	-3.45015430864884E-4	1095.61352539063	2.01355418539606E-4			
1236	3.7260240428949E-4	1097.67553710938	4.03865124098957E-4			
1237	0.00110408022622945	1099.73767089844	4.00907272705808E-4			
1238	7.8950704549691E-4	1101.7998046875	6.01915118750185E-4			
1239	4.72471614191026E-4	1103.86181640625	8.58151744109747E-11			
1240	2.03124345334713E-4	1105.92395019531	-8.96718411240727E-4			
1241	-5.32672440093056E-5	1107.98608398438	-2.55480810118502E-11			
1242	-4.58334367807717E-4	1110.04809570313	4.94195672217757E-4			
1243	-0.00100492115221145	1112.11022949219	7.8723591286689E-4			
1244	-3.73948008200387E-4	1114.17236328125	9.8440027795732E-4			
1245	3.29084076068384E-4	1116.234375	3.91808047425002E-4			
1246	5.54348052662862E-4	1118.29650878906	3.92287183785811E-4			
1247	8.68158728907035E-4	1120.35864257813	-3.90601373510435E-4			
1248	6.88411782257347E-4	1122.42065429688	2.93067307211459E-4			
1249	4.38691244148229E-4	1124.48278808594	4.8444329877384E-4			
1250	5.28442962865557E-4	1126.544921875	1.93096639122814E-4			
1251	7.12952924218741E-4	1128.60693359375	-4.78071364341304E-4			
1252	4.87536342622257E-4	1130.66906738281	-7.63829855713993E-4			
1253	1.07927183773745E-4	1132.73120117188	-9.49934415984899E-4			
1254	3.33795201265725E-4	1134.79321289063	0.00104202830698341			
1255	6.63040403686642E-4	1136.85534667969	2.82106484519318E-4			
1256	6.18861897282623E-4	1138.91748046875	-5.61765453312546E-4			
1257	9.59106741704795E-4	1140.9794921875	-6.50142319500446E-4			
1258	7.90171169243647E-6	1143.04162597656	-1.85884375241585E-4			
1259	-0.00165880817271609	1145.10375976563	-4.62384341517463E-4			
1260	-0.0010707758689014	1147.16577148438	1.84822143637575E-4			
1261	-6.43167884253928E-4	1149.22790527344	8.2701159408316E-4			
1262	2.61996664400948E-4	1151.2900390625	-3.67380998795852E-4			
1263	0.002032988604479	1153.3310546875	-7.29493738617748E-4			
1264	0.00135492592310292	1155.3720703125	5.47634728718549E-4			
1265	2.25336029546326E-4	1157.4130859375	6.3490349566564E-4			
1266	3.15319635998903E-4	1159.4541015625	9.06512839719653E-4			
1267	1.75221413300287E-4	1161.4951171875	-4.5077528920956E-4			
1268	6.31049418900103E-4	1163.53625488281	-1.80190007085912E-4			
1269	0.00181900102120141	1165.57727050781	-2.68736825091764E-4			
1270	0.0011821789076213	1167.61828613281	2.69100448349491E-4			
1271	6.01954491350242E-5	1169.65930175781	8.03097151219845E-4			
1272	1.05680929970587E-4	1171.70031738281	-2.6747040101327E-4			
1273	1.17414121944913E-4	1173.74133300781	2.66185408690944E-4			
1274	2.0777847802009E-4	1175.78247070313	-1.77597714355215E-4			
1275	3.69486095035701E-4	1177.82348632813	-6.19017228018492E-4			
1276	3.69894472409319E-4	1179.86450195313	1.77322654053569E-4			
